Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,crypto1,general1,java1,networking1,crypto2,general2,java2,networking2,cosine_similarity,class
5866,5864,1.74,0.0,0.0,1.0,1.0,1.0,0.0,18.61,23.26,17.15,24.12,5.43,8.11,2.31,2.88,0.91,dup
5865,5657,13.57,1.94,0.0,1.0,1.0,1.0,0.0,14.86,29.77,19.57,24.48,13.58,13.98,10.25,11.46,0.969,dup
5814,5812,10.3,9.28,0.0,0.0,1.0,1.0,0.0,16.46,20.36,17.11,15.09,16.3,16.93,15.92,14.85,0.997,dup
5793,5605,6.54,3.18,0.0,0.0,1.0,1.0,0.33,5.1,12.58,7.6,9.15,5.48,23.99,17.05,17.07,0.99,dup
5767,4817,2.02,0.0,0.0,0.0,1.0,1.0,0.0,14.81,18.54,15.85,17.48,15.13,18.83,7.83,10.41,0.957,dup
5667,5622,3.2,2.21,0.0,0.0,1.0,1.0,0.0,10.83,16.83,11.25,12.04,16.13,23.97,13.18,15.11,0.996,dup
5556,5289,10.1,0.0,0.0,0.0,1.0,1.0,0.0,21.95,22.69,13.86,19.84,18.2,18.56,10.46,16.58,1.0,dup
5495,5417,6.28,5.14,0.0,0.0,0.0,1.0,0.0,2.12,2.23,0.85,2.68,10.16,14.61,9.82,11.75,0.96,dup
5495,4843,3.58,2.66,0.0,0.0,0.0,1.0,0.0,2.12,2.23,0.85,2.68,8.01,8.68,9.52,11.17,0.947,dup
5495,3063,5.31,0.0,0.0,0.0,1.0,1.0,0.0,2.12,2.23,0.85,2.68,18.79,34.7,24.8,21.91,0.918,dup
5495,1413,5.4,0.0,0.0,0.0,0.0,1.0,0.0,2.12,2.23,0.85,2.68,13.37,26.36,13.76,17.91,0.947,dup
5495,1412,4.47,5.14,0.0,0.0,0.0,1.0,0.0,2.12,2.23,0.85,2.68,10.23,12.3,5.44,8.46,0.97,dup
5495,1181,6.26,0.0,0.0,0.0,0.0,1.0,0.0,2.12,2.23,0.85,2.68,16.32,26.46,19.8,19.49,0.936,dup
5468,1580,4.17,3.06,0.0,0.0,0.0,1.0,0.0,6.7,14.45,10.36,11.36,16.51,27.54,18.94,22.95,0.996,dup
5417,4843,2.79,1.99,0.0,0.0,1.0,1.0,0.0,10.16,14.61,9.82,11.75,8.01,8.68,9.52,11.17,0.979,dup
5417,3063,3.81,1.62,0.0,0.0,0.0,1.0,0.0,10.16,14.61,9.82,11.75,18.79,34.7,24.8,21.91,0.992,dup
5417,1413,5.23,0.0,0.0,0.0,1.0,1.0,0.0,10.16,14.61,9.82,11.75,13.37,26.36,13.76,17.91,0.992,dup
5417,1412,4.18,4.54,0.0,0.0,1.0,1.0,0.0,10.16,14.61,9.82,11.75,10.23,12.3,5.44,8.46,0.984,dup
5417,1181,2.42,0.0,0.0,0.0,1.0,1.0,0.0,10.16,14.61,9.82,11.75,16.32,26.46,19.8,19.49,0.997,dup
5332,5331,16.41,27.47,0.0,0.0,1.0,1.0,0.0,5.91,13.74,5.99,6.69,5.88,13.85,5.96,6.67,1.0,dup
5296,4116,9.15,10.01,0.0,0.0,1.0,1.0,0.4,17.64,23.2,16.4,16.87,20.29,35.82,24.48,28.57,0.992,dup
5244,5243,5.8,9.04,0.0,0.0,1.0,1.0,1.0,18.94,30.98,22.94,23.01,17.02,18.87,18.2,16.29,0.989,dup
5233,4286,8.38,5.12,0.0,1.0,1.0,1.0,0.0,3.98,12.81,7.97,6.95,8.08,29.03,13.02,12.6,0.991,dup
4986,4113,7.0,1.79,0.0,1.0,1.0,1.0,0.0,14.11,21.49,17.71,18.07,13.96,22.76,17.54,19.41,0.999,dup
4985,4967,12.0,2.09,0.0,0.0,1.0,1.0,0.33,15.39,27.33,18.28,23.22,22.06,43.98,28.37,33.94,0.999,dup
4976,1416,0.49,0.0,0.0,0.0,1.0,1.0,0.0,19.8,25.13,22.02,24.72,10.24,19.65,7.06,10.08,0.944,dup
4965,4964,41.26,112.81,0.0,0.0,1.0,1.0,1.0,21.25,28.79,24.19,24.7,21.25,28.79,24.19,24.7,1.0,dup
4960,4207,1.15,0.0,0.0,0.0,1.0,1.0,0.0,20.8,30.42,27.53,27.08,15.16,26.02,24.14,23.64,0.998,dup
4960,3422,3.01,0.0,0.0,1.0,1.0,1.0,0.0,20.8,30.42,27.53,27.08,10.88,16.51,10.92,15.09,0.992,dup
4947,4946,20.79,37.05,0.0,0.0,1.0,1.0,0.0,6.94,12.27,8.12,2.77,6.94,12.27,8.12,2.77,1.0,dup
4924,4918,15.97,44.99,0.0,0.0,0.0,1.0,0.0,9.58,17.26,15.32,12.38,7.83,13.02,15.08,12.04,0.993,dup
4924,4917,15.97,44.99,0.0,0.0,0.0,1.0,0.0,9.58,17.26,15.32,12.38,7.83,13.02,15.08,12.04,0.993,dup
4918,4917,16.51,46.63,0.0,1.0,1.0,1.0,0.0,7.83,13.02,15.08,12.04,7.83,13.02,15.08,12.04,1.0,dup
4905,4871,10.19,4.32,0.0,1.0,1.0,1.0,0.0,16.42,23.28,17.72,20.05,19.17,23.8,21.5,19.9,0.997,dup
4905,4660,2.16,0.0,0.0,1.0,1.0,1.0,0.0,16.42,23.28,17.72,20.05,10.09,11.38,9.88,6.37,0.976,dup
4905,4588,4.81,0.0,0.0,1.0,1.0,1.0,0.0,16.42,23.28,17.72,20.05,14.39,18.48,17.08,17.6,0.997,dup
4888,3987,4.55,0.0,0.0,1.0,1.0,1.0,0.0,22.73,29.92,28.11,22.34,17.44,36.68,33.11,28.39,0.988,dup
4871,4660,1.94,0.0,0.0,1.0,1.0,1.0,0.0,19.17,23.8,21.5,19.9,10.09,11.38,9.88,6.37,0.987,dup
4871,4588,5.68,3.03,0.0,1.0,1.0,1.0,0.0,19.17,23.8,21.5,19.9,14.39,18.48,17.08,17.6,0.998,dup
4843,3063,1.82,0.0,0.0,0.0,0.0,1.0,0.0,8.01,8.68,9.52,11.17,18.79,34.7,24.8,21.91,0.961,dup
4843,1413,5.27,1.97,0.0,1.0,1.0,1.0,0.0,8.01,8.68,9.52,11.17,13.37,26.36,13.76,17.91,0.952,dup
4843,1412,3.16,2.67,0.0,0.0,1.0,1.0,0.0,8.01,8.68,9.52,11.17,10.23,12.3,5.44,8.46,0.941,dup
4843,1181,3.07,2.67,0.0,1.0,1.0,1.0,0.0,8.01,8.68,9.52,11.17,16.32,26.46,19.8,19.49,0.976,dup
4806,3402,8.33,1.19,0.0,1.0,1.0,1.0,0.0,18.64,27.09,23.69,23.84,17.59,23.86,20.81,21.88,1.0,dup
4806,2915,11.54,10.99,0.0,1.0,1.0,0.5,0.0,18.64,27.09,23.69,23.84,18.69,28.59,22.3,23.63,0.999,dup
4745,4740,26.43,48.55,0.0,0.0,1.0,1.0,0.0,8.78,16.74,11.3,13.24,8.91,15.45,11.46,13.42,0.999,dup
4662,4630,3.43,0.0,0.0,1.0,1.0,1.0,0.0,6.37,7.74,6.42,6.37,8.88,15.27,9.13,8.56,0.985,dup
4662,1128,3.43,0.0,0.0,1.0,1.0,1.0,0.0,6.37,7.74,6.42,6.37,7.8,8.24,4.85,5.77,0.986,dup
4660,4588,3.86,3.25,0.0,1.0,1.0,1.0,0.0,10.09,11.38,9.88,6.37,14.39,18.48,17.08,17.6,0.976,dup
4635,4593,2.5,0.0,0.0,1.0,1.0,1.0,1.0,5.89,11.78,7.26,12.33,9.19,13.3,12.47,14.55,0.986,dup
4630,1128,4.23,0.0,0.0,1.0,1.0,1.0,0.0,8.88,15.27,9.13,8.56,7.8,8.24,4.85,5.77,0.979,dup
4619,979,5.05,0.0,0.0,1.0,1.0,1.0,0.0,8.86,11.73,8.0,8.23,6.35,18.99,14.11,15.13,0.962,dup
4584,3147,3.84,0.37,0.0,1.0,1.0,1.0,0.38,19.64,27.01,27.14,26.23,16.39,22.43,21.05,17.83,0.997,dup
4556,4327,5.98,1.92,0.0,0.0,1.0,1.0,0.0,11.12,14.38,11.51,9.84,15.03,17.07,11.54,14.26,0.992,dup
4556,3960,5.07,0.0,0.0,0.0,1.0,0.33,0.38,11.12,14.38,11.51,9.84,18.8,24.24,20.06,19.47,0.998,dup
4556,3952,4.61,0.0,0.0,0.0,1.0,1.0,0.0,11.12,14.38,11.51,9.84,17.04,28.02,15.39,12.62,0.985,dup
4556,3863,4.65,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,26.75,41.58,25.81,26.95,0.995,dup
4556,3681,6.46,1.92,0.0,0.0,1.0,1.0,0.0,11.12,14.38,11.51,9.84,17.93,26.35,16.68,21.32,0.991,dup
4556,3616,5.32,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,21.82,25.86,22.08,22.42,0.996,dup
4556,3419,4.87,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,12.24,17.16,14.58,10.37,0.998,dup
4556,3415,3.12,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,12.17,18.45,14.82,11.34,0.998,dup
4556,3235,3.78,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,20.26,25.94,20.28,19.98,0.999,dup
4556,3135,3.78,0.0,0.0,0.0,1.0,1.0,0.0,11.12,14.38,11.51,9.84,14.79,11.91,11.91,10.88,0.984,dup
4556,2958,5.32,0.0,0.0,0.0,1.0,1.0,0.0,11.12,14.38,11.51,9.84,11.75,13.06,11.18,13.07,0.99,dup
4556,2948,3.78,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,18.55,17.56,16.55,15.59,0.992,dup
4556,2855,5.49,2.56,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,18.06,23.55,15.4,23.85,0.979,dup
4556,2725,4.53,1.92,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,16.44,15.54,13.48,11.3,0.992,dup
4556,2685,5.01,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,22.88,18.63,14.58,15.71,0.979,dup
4556,2670,7.1,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,26.36,34.21,25.27,28.92,0.995,dup
4556,2647,3.29,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,12.45,15.55,10.14,12.02,0.994,dup
4556,2582,5.17,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,19.26,22.68,16.06,17.97,0.996,dup
4556,2465,5.49,5.14,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,28.58,37.52,28.96,25.37,1.0,dup
4556,2348,3.12,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,17.44,19.08,13.79,15.61,0.994,dup
4556,1826,2.1,0.0,0.0,0.0,1.0,1.0,0.0,11.12,14.38,11.51,9.84,20.12,25.95,21.4,22.49,0.996,dup
4556,1776,3.78,0.0,0.0,0.0,1.0,1.0,0.5,11.12,14.38,11.51,9.84,27.58,33.39,26.24,26.25,0.998,dup
4556,1390,3.12,0.0,0.0,0.0,1.0,1.0,0.4,11.12,14.38,11.51,9.84,23.31,22.4,14.85,19.31,0.984,dup
4556,1294,4.13,0.0,0.0,0.0,1.0,1.0,0.5,11.12,14.38,11.51,9.84,18.18,19.73,19.57,18.08,0.994,dup
4555,2606,4.48,3.16,0.0,0.0,0.0,1.0,0.0,13.92,19.1,11.37,11.53,9.52,12.41,8.53,7.2,0.998,dup
4456,2171,2.91,0.0,0.0,1.0,0.0,1.0,0.0,14.37,30.38,23.54,18.37,17.34,33.49,22.25,23.28,0.995,dup
4426,2539,8.22,1.46,0.0,1.0,1.0,1.0,0.0,9.52,19.19,15.41,15.69,18.16,33.21,24.29,27.12,0.999,dup
4401,1733,11.99,5.69,0.0,1.0,1.0,1.0,0.0,21.05,37.88,31.13,28.4,25.35,42.49,34.99,34.49,0.999,dup
4391,4390,29.55,42.91,0.0,0.0,1.0,1.0,0.0,9.98,11.57,7.18,13.6,9.98,11.57,7.18,13.6,1.0,dup
4378,4377,34.37,64.11,0.0,0.0,1.0,1.0,0.38,14.6,22.34,15.03,19.47,14.6,22.34,15.03,19.47,1.0,dup
4332,3227,4.28,0.0,0.0,0.0,1.0,1.0,0.0,17.33,26.24,21.34,18.42,16.99,18.01,16.56,16.38,0.991,dup
4332,2936,3.19,0.0,0.0,0.0,1.0,1.0,0.0,17.33,26.24,21.34,18.42,21.09,25.9,17.99,19.45,0.993,dup
4332,2719,8.06,14.12,0.0,0.0,1.0,0.5,0.0,17.33,26.24,21.34,18.42,20.87,30.17,25.49,24.5,0.999,dup
4332,2600,2.57,0.0,0.0,1.0,1.0,1.0,0.4,17.33,26.24,21.34,18.42,19.92,25.39,14.51,23.04,0.979,dup
4331,4330,6.59,9.55,0.0,0.0,1.0,1.0,0.0,19.53,27.94,20.71,24.07,18.3,26.14,18.81,22.14,1.0,dup
4331,4329,6.59,9.55,0.0,0.0,1.0,1.0,0.0,19.53,27.94,20.71,24.07,18.3,26.14,18.81,22.14,1.0,dup
4330,4329,31.9,74.36,0.0,0.0,1.0,1.0,0.0,18.3,26.14,18.81,22.14,18.3,26.14,18.81,22.14,1.0,dup
4328,4004,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.01,13.65,10.26,12.29,13.93,19.04,16.04,14.48,0.995,dup
4327,3960,2.6,0.0,0.0,0.0,1.0,0.33,0.38,15.03,17.07,11.54,14.26,18.8,24.24,20.06,19.47,0.994,dup
4327,3952,4.72,0.0,0.0,0.0,1.0,1.0,0.0,15.03,17.07,11.54,14.26,17.04,28.02,15.39,12.62,0.974,dup
4327,3863,3.0,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,26.75,41.58,25.81,26.95,0.991,dup
4327,3681,8.01,1.83,0.0,0.0,1.0,1.0,0.0,15.03,17.07,11.54,14.26,17.93,26.35,16.68,21.32,0.995,dup
4327,3616,8.04,1.86,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,21.82,25.86,22.08,22.42,0.995,dup
4327,3419,3.69,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,12.24,17.16,14.58,10.37,0.982,dup
4327,3415,3.0,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,12.17,18.45,14.82,11.34,0.983,dup
4327,3235,4.49,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,20.26,25.94,20.28,19.98,0.996,dup
4327,3135,5.88,0.0,0.0,0.0,1.0,1.0,0.0,15.03,17.07,11.54,14.26,14.79,11.91,11.91,10.88,0.986,dup
4327,2958,4.44,0.0,0.0,0.0,1.0,1.0,0.0,15.03,17.07,11.54,14.26,11.75,13.06,11.18,13.07,0.995,dup
4327,2948,4.56,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,18.55,17.56,16.55,15.59,0.993,dup
4327,2855,4.74,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,18.06,23.55,15.4,23.85,0.993,dup
4327,2725,5.76,1.83,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,16.44,15.54,13.48,11.3,0.99,dup
4327,2685,5.03,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,22.88,18.63,14.58,15.71,0.989,dup
4327,2670,4.59,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,26.36,34.21,25.27,28.92,0.997,dup
4327,2647,3.84,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,12.45,15.55,10.14,12.02,0.999,dup
4327,2582,3.0,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,19.26,22.68,16.06,17.97,0.999,dup
4327,2465,4.37,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,28.58,37.52,28.96,25.37,0.993,dup
4327,2348,3.33,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,17.44,19.08,13.79,15.61,1.0,dup
4327,1826,2.82,0.0,0.0,0.0,1.0,1.0,0.0,15.03,17.07,11.54,14.26,20.12,25.95,21.4,22.49,0.994,dup
4327,1776,5.94,1.55,0.0,0.0,1.0,1.0,0.5,15.03,17.07,11.54,14.26,27.58,33.39,26.24,26.25,0.997,dup
4327,1390,2.6,0.0,0.0,0.0,1.0,1.0,0.4,15.03,17.07,11.54,14.26,23.31,22.4,14.85,19.31,0.997,dup
4327,1294,4.68,0.0,0.0,0.0,1.0,1.0,0.5,15.03,17.07,11.54,14.26,18.18,19.73,19.57,18.08,0.99,dup
4250,4243,12.38,9.16,0.0,0.0,1.0,1.0,0.0,21.43,27.27,21.87,25.6,17.48,20.45,16.62,19.34,0.999,dup
4219,3981,3.39,0.0,0.0,1.0,1.0,0.5,1.0,11.17,18.94,15.51,14.98,7.31,15.15,12.57,11.59,0.998,dup
4207,3422,2.01,0.0,0.0,0.0,1.0,1.0,0.0,15.16,26.02,24.14,23.64,10.88,16.51,10.92,15.09,0.988,dup
4185,3156,5.02,3.0,0.0,1.0,1.0,1.0,0.0,9.61,11.47,10.5,10.5,4.82,17.43,12.17,12.22,0.954,dup
4153,3029,0.8,0.67,0.0,0.0,0.0,1.0,0.38,18.61,39.35,26.58,28.94,8.08,10.29,8.8,12.86,0.973,dup
4153,3027,0.8,0.67,0.0,0.0,1.0,1.0,0.38,18.61,39.35,26.58,28.94,8.08,10.29,8.8,12.86,0.973,dup
4153,1618,8.86,1.09,0.0,1.0,0.0,1.0,0.38,18.61,39.35,26.58,28.94,19.77,28.87,22.71,22.26,0.992,dup
4106,3075,3.54,0.0,0.0,0.0,0.0,1.0,0.0,19.83,29.18,22.21,22.92,25.69,36.55,26.14,29.33,0.999,dup
4083,3959,2.88,0.0,0.0,1.0,1.0,1.0,0.4,16.88,22.77,20.01,19.36,16.74,25.52,15.76,15.42,0.988,dup
4083,3958,2.88,0.0,0.0,1.0,1.0,1.0,0.4,16.88,22.77,20.01,19.36,16.74,25.52,15.76,15.42,0.988,dup
4083,3957,2.88,0.0,0.0,1.0,1.0,1.0,0.4,16.88,22.77,20.01,19.36,16.74,25.52,15.76,15.42,0.988,dup
4083,3956,2.88,0.0,0.0,1.0,1.0,1.0,0.4,16.88,22.77,20.01,19.36,16.74,25.52,15.76,15.42,0.988,dup
4074,3997,8.24,4.84,0.0,1.0,1.0,1.0,0.0,16.28,22.2,18.1,20.68,19.99,33.07,24.65,27.53,0.998,dup
4069,2717,13.48,14.05,0.0,1.0,0.0,1.0,0.0,22.98,27.32,20.09,26.89,19.69,25.42,20.83,24.63,0.998,dup
3973,3913,1.01,0.0,0.0,0.0,1.0,1.0,1.0,12.02,17.33,15.55,17.33,6.62,16.42,11.14,9.82,0.975,dup
3969,974,0.0,0.0,0.0,1.0,0.0,1.0,0.4,8.75,10.98,10.98,10.02,10.01,19.89,12.02,8.17,0.956,dup
3960,3952,6.12,3.42,0.0,1.0,1.0,0.33,0.38,18.8,24.24,20.06,19.47,17.04,28.02,15.39,12.62,0.976,dup
3960,3863,1.31,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,26.75,41.58,25.81,26.95,0.993,dup
3960,3681,3.8,0.0,0.0,1.0,1.0,0.33,0.38,18.8,24.24,20.06,19.47,17.93,26.35,16.68,21.32,0.994,dup
3960,3616,3.67,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,21.82,25.86,22.08,22.42,0.999,dup
3960,3419,2.36,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,12.24,17.16,14.58,10.37,0.994,dup
3960,3415,4.52,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,12.17,18.45,14.82,11.34,0.995,dup
3960,3235,5.34,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,20.26,25.94,20.28,19.98,1.0,dup
3960,3135,5.65,0.0,0.0,1.0,1.0,0.33,0.38,18.8,24.24,20.06,19.47,14.79,11.91,11.91,10.88,0.984,dup
3960,2958,3.14,0.0,0.0,1.0,1.0,0.33,0.38,18.8,24.24,20.06,19.47,11.75,13.06,11.18,13.07,0.996,dup
3960,2948,4.85,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,18.55,17.56,16.55,15.59,0.993,dup
3960,2855,4.68,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,18.06,23.55,15.4,23.85,0.988,dup
3960,2725,3.49,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,16.44,15.54,13.48,11.3,0.989,dup
3960,2685,3.67,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,22.88,18.63,14.58,15.71,0.978,dup
3960,2670,5.16,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,26.36,34.21,25.27,28.92,0.998,dup
3960,2647,4.68,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,12.45,15.55,10.14,12.02,0.995,dup
3960,2582,4.68,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,19.26,22.68,16.06,17.97,0.997,dup
3960,2465,3.8,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,28.58,37.52,28.96,25.37,0.998,dup
3960,2348,4.09,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,17.44,19.08,13.79,15.61,0.995,dup
3960,1826,2.13,0.0,0.0,1.0,1.0,0.33,0.38,18.8,24.24,20.06,19.47,20.12,25.95,21.4,22.49,0.999,dup
3960,1776,3.96,0.0,0.0,1.0,1.0,0.33,0.63,18.8,24.24,20.06,19.47,27.58,33.39,26.24,26.25,0.999,dup
3960,1390,3.14,0.0,0.0,1.0,1.0,0.33,0.91,18.8,24.24,20.06,19.47,23.31,22.4,14.85,19.31,0.985,dup
3960,1294,4.38,0.0,0.0,1.0,1.0,0.33,0.63,18.8,24.24,20.06,19.47,18.18,19.73,19.57,18.08,0.997,dup
3959,3958,30.97,70.94,0.0,1.0,1.0,1.0,0.0,16.74,25.52,15.76,15.42,16.74,25.52,15.76,15.42,1.0,dup
3959,3957,30.97,70.94,0.0,1.0,1.0,1.0,0.0,16.74,25.52,15.76,15.42,16.74,25.52,15.76,15.42,1.0,dup
3959,3956,30.97,70.94,0.0,1.0,1.0,1.0,0.0,16.74,25.52,15.76,15.42,16.74,25.52,15.76,15.42,1.0,dup
3958,3957,30.97,70.94,0.0,1.0,1.0,1.0,0.0,16.74,25.52,15.76,15.42,16.74,25.52,15.76,15.42,1.0,dup
3958,3956,30.97,70.94,0.0,1.0,1.0,1.0,0.0,16.74,25.52,15.76,15.42,16.74,25.52,15.76,15.42,1.0,dup
3957,3956,30.97,70.94,0.0,1.0,1.0,1.0,0.0,16.74,25.52,15.76,15.42,16.74,25.52,15.76,15.42,1.0,dup
3952,3863,7.92,0.0,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,26.75,41.58,25.81,26.95,0.992,dup
3952,3681,5.7,0.0,0.0,1.0,1.0,1.0,0.0,17.04,28.02,15.39,12.62,17.93,26.35,16.68,21.32,0.978,dup
3952,3616,6.43,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,21.82,25.86,22.08,22.42,0.97,dup
3952,3419,6.29,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,12.24,17.16,14.58,10.37,0.985,dup
3952,3415,7.51,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,12.17,18.45,14.82,11.34,0.987,dup
3952,3235,5.27,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,20.26,25.94,20.28,19.98,0.98,dup
3952,3135,7.37,2.39,0.0,1.0,1.0,1.0,0.0,17.04,28.02,15.39,12.62,14.79,11.91,11.91,10.88,0.948,dup
3952,2958,4.09,2.39,0.0,1.0,1.0,1.0,0.0,17.04,28.02,15.39,12.62,11.75,13.06,11.18,13.07,0.958,dup
3952,2948,6.75,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,18.55,17.56,16.55,15.59,0.96,dup
3952,2855,4.81,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,18.06,23.55,15.4,23.85,0.956,dup
3952,2725,6.18,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,16.44,15.54,13.48,11.3,0.969,dup
3952,2685,6.22,6.38,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,22.88,18.63,14.58,15.71,0.954,dup
3952,2670,8.84,4.79,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,26.36,34.21,25.27,28.92,0.975,dup
3952,2647,6.12,6.74,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,12.45,15.55,10.14,12.02,0.982,dup
3952,2582,4.09,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,19.26,22.68,16.06,17.97,0.979,dup
3952,2465,6.77,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,28.58,37.52,28.96,25.37,0.987,dup
3952,2348,9.14,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,17.44,19.08,13.79,15.61,0.975,dup
3952,1826,1.37,0.0,0.0,1.0,1.0,1.0,0.0,17.04,28.02,15.39,12.62,20.12,25.95,21.4,22.49,0.971,dup
3952,1776,6.37,0.0,0.0,1.0,1.0,1.0,0.5,17.04,28.02,15.39,12.62,27.58,33.39,26.24,26.25,0.978,dup
3952,1390,7.9,2.39,0.0,1.0,1.0,1.0,0.4,17.04,28.02,15.39,12.62,23.31,22.4,14.85,19.31,0.964,dup
3952,1294,7.3,2.39,0.0,1.0,1.0,1.0,0.5,17.04,28.02,15.39,12.62,18.18,19.73,19.57,18.08,0.96,dup
3919,3918,17.22,44.07,0.0,0.0,1.0,1.0,0.0,12.76,15.8,11.86,14.17,12.76,15.8,11.86,14.17,1.0,dup
3901,1725,3.71,1.84,0.0,1.0,1.0,1.0,0.0,10.33,11.79,10.98,9.3,13.0,15.52,12.39,17.34,0.983,dup
3891,3779,7.03,0.0,0.0,1.0,0.0,1.0,0.0,1.29,4.8,3.12,1.29,13.96,23.41,16.45,12.65,0.962,dup
3885,3603,2.97,0.0,0.0,1.0,1.0,1.0,0.0,7.91,11.8,7.33,9.86,15.2,22.5,14.46,21.71,0.998,dup
3885,2698,3.82,0.0,0.0,1.0,1.0,1.0,0.0,7.91,11.8,7.33,9.86,13.95,16.75,9.68,15.3,0.995,dup
3885,2252,2.01,0.0,0.0,1.0,1.0,1.0,0.0,7.91,11.8,7.33,9.86,14.59,17.05,7.57,18.12,0.983,dup
3885,1664,2.79,0.0,0.0,1.0,1.0,1.0,0.0,7.91,11.8,7.33,9.86,15.39,17.68,13.44,19.57,0.992,dup
3885,1024,1.36,0.0,0.0,1.0,1.0,1.0,0.0,7.91,11.8,7.33,9.86,11.79,22.06,14.15,17.15,0.997,dup
3878,2920,5.12,1.68,0.0,1.0,1.0,1.0,0.0,16.27,24.13,20.96,23.79,8.99,17.16,11.57,12.6,0.991,dup
3878,2919,2.74,1.68,0.0,1.0,1.0,1.0,0.0,16.27,24.13,20.96,23.79,18.86,28.62,20.29,24.05,0.996,dup
3878,2823,4.86,1.33,0.0,1.0,1.0,1.0,0.0,16.27,24.13,20.96,23.79,21.78,23.67,18.44,22.04,0.989,dup
