Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
28612,28522,50.7935,78.1715,0.0,1.0,1.0,1.0,0.0,dup
28612,28519,14.6053,17.5762,0.0,1.0,1.0,1.0,0.0,dup
28612,28516,14.7956,16.3961,0.0,1.0,1.0,1.0,0.0,dup
28612,28515,13.023,15.758,0.0,1.0,1.0,1.0,0.0,dup
28602,26724,29.5321,39.9091,0.0,0.0,1.0,1.0,0.2,dup
28602,20686,8.9635,6.8563,0.0,0.0,1.0,1.0,0.25,dup
28601,28583,11.4739,6.8325,0.0,1.0,1.0,1.0,0.0,dup
28599,28591,9.0138,6.086,0.0,1.0,1.0,1.0,0.0,dup
28599,28571,4.8319,2.0663,0.0,1.0,1.0,1.0,0.0,dup
28599,28569,12.3763,9.6776,0.0,1.0,1.0,1.0,0.0,dup
28599,28563,51.8137,80.8944,0.0,1.0,1.0,1.0,0.0,dup
28599,28558,9.5686,9.6776,0.0,1.0,1.0,1.0,0.0,dup
28599,28531,10.6739,9.9674,0.0,1.0,1.0,1.0,0.0,dup
28599,28529,51.5192,81.6922,0.0,1.0,1.0,1.0,0.0,dup
28599,28522,54.3303,90.0809,0.0,1.0,1.0,1.0,0.0,dup
28599,28519,10.6494,7.4874,0.0,1.0,1.0,1.0,0.0,dup
28599,28516,10.4327,8.5634,0.0,1.0,1.0,1.0,0.0,dup
28599,28515,9.7743,7.0155,0.0,1.0,1.0,1.0,0.0,dup
28595,28196,10.9524,5.5555,0.0,1.0,1.0,1.0,0.5,dup
28595,27774,13.029,5.5361,0.0,1.0,1.0,1.0,0.5,dup
28591,28571,9.5913,11.3111,0.0,1.0,1.0,1.0,0.0,dup
28591,28569,24.0839,32.9653,0.0,1.0,1.0,1.0,0.0,dup
28591,28563,26.7954,35.2379,0.0,1.0,1.0,1.0,0.0,dup
28591,28558,20.8643,27.9631,0.0,1.0,1.0,1.0,0.0,dup
28591,28531,22.6315,29.3673,0.0,1.0,1.0,1.0,0.0,dup
28591,28529,22.7027,21.7902,0.0,1.0,1.0,1.0,0.0,dup
28591,28522,25.0372,30.4891,0.0,1.0,1.0,1.0,0.0,dup
28591,28519,20.6295,25.4137,0.0,1.0,1.0,1.0,0.0,dup
28591,28516,16.2497,18.1421,0.0,1.0,1.0,1.0,0.0,dup
28591,28515,19.2583,19.6275,0.0,1.0,1.0,1.0,0.0,dup
28571,28569,15.2973,18.2675,0.0,1.0,1.0,1.0,0.0,dup
28571,28563,14.8058,18.2675,0.0,1.0,1.0,1.0,0.0,dup
28571,28558,14.8058,18.2675,0.0,1.0,1.0,1.0,0.0,dup
28571,28531,16.8232,18.2675,0.0,1.0,1.0,1.0,0.0,dup
28571,28529,15.3708,19.8714,0.0,1.0,1.0,1.0,0.0,dup
28571,28522,14.5739,19.8714,0.0,1.0,1.0,1.0,0.0,dup
28571,28519,18.9371,28.0734,0.0,1.0,1.0,1.0,0.0,dup
28571,28516,13.4746,15.5466,0.0,1.0,1.0,1.0,0.0,dup
28571,28515,13.2566,17.8649,0.0,1.0,1.0,1.0,0.0,dup
28569,28563,37.4984,61.8296,0.0,1.0,1.0,1.0,0.0,dup
28569,28558,31.7329,54.0138,0.0,1.0,1.0,1.0,0.0,dup
28569,28531,29.8592,50.7767,0.0,1.0,1.0,1.0,0.0,dup
28569,28529,25.4107,25.8587,0.0,1.0,1.0,1.0,0.0,dup
28569,28522,30.0176,36.6494,0.0,1.0,1.0,1.0,0.0,dup
28569,28519,18.0185,23.7328,0.0,1.0,1.0,1.0,0.0,dup
28569,28516,19.3161,25.7865,0.0,1.0,1.0,1.0,0.0,dup
28569,28515,24.3173,28.1252,0.0,1.0,1.0,1.0,0.0,dup
28563,28558,11.5611,9.4497,0.0,1.0,1.0,1.0,0.0,dup
28563,28531,11.616,8.7376,0.0,1.0,1.0,1.0,0.0,dup
28563,28529,56.6985,97.5545,0.0,1.0,1.0,1.0,0.0,dup
28563,28522,57.1335,94.09,0.0,1.0,1.0,1.0,0.0,dup
28563,28519,9.9124,5.9482,0.0,1.0,1.0,1.0,0.0,dup
28563,28516,9.3685,4.9769,0.0,1.0,1.0,1.0,0.0,dup
28563,28515,11.6827,5.9899,0.0,1.0,1.0,1.0,0.0,dup
28558,28531,32.5286,61.2783,0.0,1.0,1.0,1.0,0.0,dup
28558,28529,18.6467,21.518,0.0,1.0,1.0,1.0,0.0,dup
28558,28522,23.9828,35.7295,0.0,1.0,1.0,1.0,0.0,dup
28558,28519,19.6975,23.3874,0.0,1.0,1.0,1.0,0.0,dup
28558,28516,21.2856,30.997,0.0,1.0,1.0,1.0,0.0,dup
28558,28515,25.2078,33.3297,0.0,1.0,1.0,1.0,0.0,dup
28531,28529,18.9758,17.9919,0.0,1.0,1.0,1.0,0.0,dup
28531,28522,24.3078,33.9892,0.0,1.0,1.0,1.0,0.0,dup
28531,28519,17.5325,18.9893,0.0,1.0,1.0,1.0,0.0,dup
28531,28516,20.6823,29.4403,0.0,1.0,1.0,1.0,0.0,dup
28531,28515,20.1071,26.1704,0.0,1.0,1.0,1.0,0.0,dup
28529,28522,66.2134,113.9796,0.0,1.0,1.0,1.0,0.0,dup
28529,28519,11.1604,9.3238,0.0,1.0,1.0,1.0,0.0,dup
28529,28516,8.4908,6.0928,0.0,1.0,1.0,1.0,0.0,dup
28529,28515,10.7495,4.2285,0.0,1.0,1.0,1.0,0.0,dup
28522,28519,8.6593,7.7899,0.0,1.0,1.0,1.0,0.0,dup
28522,28516,8.3942,7.1909,0.0,1.0,1.0,1.0,0.0,dup
28522,28515,11.9937,5.3324,0.0,1.0,1.0,1.0,0.0,dup
28519,28516,16.5803,19.7325,0.0,1.0,1.0,1.0,0.0,dup
28519,28515,19.4149,25.4726,0.0,1.0,1.0,1.0,0.0,dup
28516,28515,24.2633,39.6039,0.0,1.0,1.0,1.0,0.0,dup
28455,28353,5.1403,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,28063,3.8527,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,27661,5.7575,1.6794,0.0,0.0,1.0,1.0,0.0,dup
28455,26991,0.8896,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,26512,1.7765,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,25993,8.3492,5.7253,0.0,0.0,0.0,1.0,0.0,dup
28455,25456,3.9472,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,25270,2.7,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,25164,15.637,24.8596,0.0,0.0,1.0,1.0,0.0,dup
28455,24938,2.4759,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,24509,9.2362,5.7253,0.0,0.0,0.0,1.0,0.0,dup
28455,24192,8.6866,5.7253,0.0,0.0,0.0,1.0,0.0,dup
28455,23950,19.08,24.8596,0.0,0.0,1.0,1.0,0.0,dup
28455,23899,3.9472,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,20198,0.8896,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,19691,2.4759,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,19466,0.8896,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,12981,3.7862,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,12420,2.8281,0.0,0.0,0.0,0.0,1.0,0.3125,dup
28455,9045,2.1329,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,8902,2.4512,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,8103,4.9729,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,6283,2.9011,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,4153,4.9794,0.0,0.0,0.0,0.0,1.0,0.3846,dup
28455,3029,0.8896,0.0,0.0,0.0,1.0,1.0,0.0,dup
28455,3027,0.8896,0.0,0.0,0.0,0.0,1.0,0.0,dup
28455,1618,13.0017,9.8926,0.0,0.0,1.0,1.0,0.0,dup
28441,28440,28.1907,45.2056,0.0,0.0,1.0,1.0,0.0,dup
28417,27095,10.2792,0.2825,0.0,1.0,1.0,1.0,0.0,dup
28417,19599,7.2886,1.749,0.0,1.0,1.0,1.0,0.0,dup
28410,26138,12.8939,13.0932,0.0,0.0,1.0,1.0,0.25,dup
28410,25722,15.1057,6.9326,0.0,0.0,1.0,1.0,0.0,dup
28398,25951,5.2166,1.4946,0.0,1.0,0.0,1.0,0.2,dup
28365,21022,4.0088,0.0,0.0,0.0,1.0,1.0,0.0,dup
28355,15400,8.9951,3.2761,0.0,1.0,1.0,1.0,0.0,dup
28353,28063,6.7556,8.1761,0.0,0.0,1.0,1.0,0.0,dup
28353,27661,4.9405,1.2805,0.0,0.0,0.0,1.0,0.0,dup
28353,26991,0.1575,0.0,0.0,0.0,1.0,1.0,0.0,dup
28353,26512,4.0235,1.2805,0.0,0.0,1.0,1.0,0.0,dup
28353,25993,5.0381,0.0,0.0,0.0,1.0,1.0,0.0,dup
28353,25456,6.3685,8.1761,0.0,0.0,0.0,1.0,0.0,dup
28353,25270,4.2436,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,25164,4.2115,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,24938,2.6197,0.0,0.0,0.0,1.0,1.0,0.0,dup
28353,24509,5.4972,5.6474,0.0,0.0,1.0,1.0,0.0,dup
28353,24192,1.2893,0.0,0.0,0.0,1.0,1.0,0.0,dup
28353,23950,6.2291,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,23899,8.4194,2.5287,0.0,0.0,0.0,1.0,0.0,dup
28353,20198,1.5614,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,19691,5.8883,1.2805,0.0,0.0,0.0,1.0,0.0,dup
28353,19466,0.1575,0.0,0.0,0.0,1.0,1.0,0.0,dup
28353,12981,6.3685,5.6624,0.0,0.0,1.0,1.0,0.0,dup
28353,12420,2.1606,0.0,0.0,0.0,1.0,1.0,0.3125,dup
28353,9045,2.1606,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,8902,1.9032,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,8103,7.0155,0.0,0.0,0.0,1.0,1.0,0.0,dup
28353,6283,4.4652,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,4153,7.952,0.0,0.0,0.0,1.0,1.0,0.3846,dup
28353,3029,0.9021,0.0,0.0,0.0,0.0,1.0,0.0,dup
28353,3027,0.9021,0.0,0.0,0.0,1.0,1.0,0.0,dup
28353,1618,5.2698,0.0,0.0,0.0,0.0,1.0,0.0,dup
28300,21000,4.3335,4.8893,0.0,0.0,1.0,1.0,0.0,dup
28300,8375,6.9744,2.3932,0.0,0.0,1.0,1.0,0.0,dup
28196,27774,20.8588,25.7534,0.0,1.0,1.0,1.0,1.0,dup
28110,28109,33.639,54.5495,0.0,0.0,1.0,1.0,0.0,dup
28095,24924,8.8846,0.9245,0.0,1.0,1.0,1.0,1.0,dup
28095,16895,9.624,0.0,0.0,1.0,1.0,1.0,0.2,dup
28063,27661,6.6905,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,26991,0.9727,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,26512,2.9185,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,25993,3.6162,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,25456,5.5383,7.1196,0.0,0.0,0.0,1.0,0.0,dup
28063,25270,2.5948,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,25164,2.4011,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,24938,4.6587,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,24509,4.1337,4.3627,0.0,0.0,1.0,1.0,0.0,dup
28063,24192,0.5895,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,23950,5.8739,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,23899,6.7354,2.7569,0.0,0.0,0.0,1.0,0.0,dup
28063,20198,2.7136,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,19691,3.7087,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,19466,0.1825,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,12981,6.3285,4.9382,0.0,0.0,1.0,1.0,0.0,dup
28063,12420,4.9844,0.0,0.0,0.0,1.0,1.0,0.3125,dup
28063,9045,2.7842,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,8902,1.3977,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,8103,5.5383,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,6283,4.9308,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,4153,6.3285,0.0,0.0,0.0,1.0,1.0,0.3846,dup
28063,3029,0.1825,0.0,0.0,0.0,0.0,1.0,0.0,dup
28063,3027,0.1825,0.0,0.0,0.0,1.0,1.0,0.0,dup
28063,1618,4.3231,0.0,0.0,0.0,0.0,1.0,0.0,dup
28017,2629,6.8513,0.0,0.0,0.0,0.0,1.0,0.0,dup
27976,26663,25.067,32.3425,0.0,1.0,1.0,1.0,0.0,dup
27964,23890,11.8222,6.1914,0.0,1.0,1.0,1.0,0.0,dup
27964,19195,12.3983,7.0948,0.0,1.0,1.0,1.0,0.0,dup
27961,22529,20.6364,16.5487,0.0,0.0,1.0,1.0,0.303,dup
27961,10551,22.4084,18.9421,0.0,0.0,1.0,1.0,0.3125,dup
27773,27762,15.9401,14.2026,0.0,0.0,1.0,1.0,0.0,dup
27763,2459,5.2505,0.0,0.0,0.0,1.0,1.0,0.2,dup
27717,27713,16.7794,26.0793,0.0,0.0,1.0,1.0,0.2,dup
27661,26991,3.8531,0.0,0.0,0.0,0.0,1.0,0.0,dup
27661,26512,0.3435,0.6218,0.0,0.0,0.0,1.0,0.0,dup
27661,25993,3.7297,1.1334,0.0,0.0,0.0,1.0,0.0,dup
27661,25456,3.5417,0.0,0.0,0.0,1.0,1.0,0.0,dup
27661,25270,2.5762,0.0,0.0,0.0,1.0,1.0,0.0,dup
27661,25164,4.4078,0.0,0.0,0.0,1.0,1.0,0.0,dup
27661,24938,2.4986,0.8496,0.0,0.0,0.0,1.0,0.0,dup
27661,24509,1.2956,0.0,0.0,0.0,0.0,1.0,0.0,dup
27661,24192,4.7751,2.2487,0.0,0.0,0.0,1.0,0.0,dup
27661,23950,5.2679,1.983,0.0,0.0,1.0,1.0,0.0,dup
27661,23899,5.2686,0.0,0.0,0.0,1.0,1.0,0.0,dup
27661,20198,1.076,0.0,0.0,0.0,1.0,1.0,0.0,dup
27661,19691,1.8963,0.6218,0.0,0.0,1.0,1.0,0.0,dup
27661,19466,5.5778,1.3991,0.0,0.0,0.0,1.0,0.0,dup
27661,12981,4.096,0.0,0.0,0.0,0.0,1.0,0.0,dup
27661,12420,5.9816,0.0,0.0,0.0,0.0,1.0,0.3125,dup
27661,9045,7.1042,0.8496,0.0,0.0,1.0,1.0,0.0,dup
27661,8902,3.1663,1.983,0.0,0.0,1.0,1.0,0.0,dup
27661,8103,5.6934,1.1334,0.0,0.0,0.0,1.0,0.0,dup
27661,6283,3.2544,0.0,0.0,0.0,1.0,1.0,0.0,dup
27661,4153,6.0397,1.1334,0.0,0.0,0.0,1.0,0.3846,dup
27661,3029,2.0775,0.0,0.0,0.0,1.0,1.0,0.0,dup
27661,3027,2.0775,0.0,0.0,0.0,0.0,1.0,0.0,dup
27661,1618,5.8038,0.0,0.0,0.0,1.0,1.0,0.0,dup
27490,27488,35.2397,71.3858,0.0,1.0,1.0,1.0,0.0,dup
27095,19599,6.0828,0.0,0.0,1.0,1.0,1.0,0.0,dup
26991,26512,0.2008,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,25993,1.3151,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,25456,1.3151,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,25270,2.4771,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,25164,0.2008,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,24938,2.4771,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,24509,0.2008,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,24192,1.3151,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,23950,2.4771,2.3735,0.0,0.0,0.0,1.0,0.0,dup
26991,23899,2.4771,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,20198,1.3151,1.9215,0.0,0.0,0.0,1.0,0.0,dup
26991,19691,2.4771,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,19466,3.3545,2.7612,0.0,0.0,1.0,1.0,0.0,dup
26991,12981,1.3627,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,12420,2.4771,0.0,0.0,0.0,1.0,1.0,0.3125,dup
26991,9045,5.8168,2.7612,0.0,0.0,0.0,1.0,0.0,dup
26991,8902,3.3545,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,8103,3.3545,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,6283,2.2763,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,4153,2.4771,0.0,0.0,0.0,1.0,1.0,0.3846,dup
26991,3029,1.3151,0.0,0.0,0.0,0.0,1.0,0.0,dup
26991,3027,1.3151,0.0,0.0,0.0,1.0,1.0,0.0,dup
26991,1618,1.3151,0.0,0.0,0.0,0.0,1.0,0.0,dup
26830,20346,4.0725,1.4663,0.0,0.0,1.0,1.0,0.0,dup
26830,19177,3.3906,1.4663,0.0,0.0,1.0,1.0,0.303,dup
26830,19172,3.9257,1.4663,0.0,0.0,1.0,1.0,0.303,dup
26830,19027,5.2654,1.4663,0.0,0.0,1.0,1.0,0.0,dup
26830,18059,5.1599,1.4663,0.0,0.0,0.0,1.0,0.0,dup
26830,17685,1.8941,0.0,0.0,0.0,1.0,1.0,0.0,dup
26830,17574,4.7453,1.4663,0.0,0.0,1.0,1.0,0.0,dup
26830,15085,4.9906,1.4663,0.0,0.0,1.0,1.0,0.0,dup
26830,10778,4.0166,1.4663,0.0,0.0,1.0,1.0,0.0,dup
26830,6597,5.248,1.4663,0.0,0.0,1.0,1.0,0.3333,dup
26758,26667,7.6204,0.6285,0.0,0.0,1.0,0.5,0.0,dup
26728,26718,3.0412,0.0,0.0,1.0,1.0,1.0,0.0,dup
26724,20686,7.734,1.6076,0.0,0.0,1.0,1.0,0.5,dup
26697,26696,42.2407,68.3486,0.0,0.0,1.0,1.0,0.0,dup
26697,26695,42.2407,68.3486,0.0,0.0,1.0,1.0,0.0,dup
26697,26692,42.2407,68.3486,0.0,0.0,1.0,1.0,0.0,dup
26696,26695,42.1925,68.2501,0.0,0.0,1.0,1.0,0.0,dup
26696,26692,42.1925,68.2501,0.0,0.0,1.0,1.0,0.0,dup
26695,26692,42.2244,68.3154,0.0,0.0,1.0,1.0,0.0,dup
26595,26594,24.3872,27.1248,0.0,0.0,1.0,1.0,0.0,dup
26566,24835,36.303,62.4258,0.0,1.0,1.0,1.0,0.0,dup
26550,26506,5.6117,0.0,0.0,1.0,1.0,1.0,0.0,dup
26547,26546,40.698,65.6684,0.0,0.0,1.0,1.0,0.0,dup
26543,25858,27.3025,31.7889,0.0,0.0,1.0,1.0,0.0,dup
26512,25993,0.7706,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,25456,3.7191,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,25270,1.7324,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,25164,4.4754,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,24938,4.3556,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,24509,2.8897,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,24192,2.1981,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,23950,2.2916,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,23899,5.2906,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,20198,1.7324,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,19691,3.7915,1.1404,0.0,0.0,0.0,1.0,0.0,dup
26512,19466,1.6,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,12981,3.9724,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,12420,3.2925,0.0,0.0,0.0,1.0,1.0,0.3125,dup
26512,9045,2.4264,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,8902,0.1725,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,8103,2.5449,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,6283,7.2028,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,4153,2.5449,0.0,0.0,0.0,1.0,1.0,0.3846,dup
26512,3029,4.5964,0.0,0.0,0.0,0.0,1.0,0.0,dup
26512,3027,4.5964,0.0,0.0,0.0,1.0,1.0,0.0,dup
26512,1618,3.3595,0.0,0.0,0.0,0.0,1.0,0.0,dup
26462,3639,7.8682,0.0,0.0,0.0,1.0,1.0,0.0,dup
26390,26389,31.037,60.6952,0.0,0.0,1.0,1.0,0.0,dup
26281,26098,1.8859,0.0,0.0,0.0,1.0,1.0,0.0,dup
26281,26066,0.4852,0.0,0.0,0.0,1.0,1.0,0.0,dup
26281,11705,0.0,0.0,0.0,0.0,1.0,1.0,0.0,dup
26281,8097,0.0,0.0,0.0,0.0,1.0,1.0,0.0,dup
26281,7933,1.9026,0.0,0.0,0.0,1.0,1.0,0.0,dup
26281,7496,0.4852,0.0,0.0,0.0,1.0,1.0,0.0,dup
26255,7458,1.5758,1.5325,0.0,0.0,1.0,1.0,0.0,dup
26255,6721,5.1805,0.7936,0.0,0.0,1.0,1.0,0.0,dup
26138,25722,20.7551,22.5117,0.0,0.0,1.0,1.0,0.25,dup
26113,15796,7.4658,7.029,0.0,0.0,0.0,1.0,0.5,dup
26098,26066,9.7219,9.5345,0.0,0.0,1.0,1.0,0.0,dup
26098,11705,1.8418,0.0,0.0,0.0,1.0,1.0,0.0,dup
26098,8097,0.2565,0.0,0.0,0.0,1.0,1.0,0.0,dup
26098,7933,1.0286,0.0,0.0,0.0,1.0,1.0,0.0,dup
26098,7496,4.6623,1.4553,0.0,0.0,1.0,1.0,0.0,dup
26066,11705,1.9333,0.0,0.0,0.0,1.0,1.0,0.0,dup
26066,8097,0.5663,0.0,0.0,0.0,1.0,1.0,0.0,dup
26066,7933,0.6362,0.0,0.0,0.0,1.0,1.0,0.0,dup
26066,7496,4.5707,2.2483,0.0,0.0,1.0,1.0,0.0,dup
25993,25456,3.4465,0.0,0.0,0.0,0.0,1.0,0.0,dup
25993,25270,2.4878,0.0,0.0,0.0,0.0,1.0,0.0,dup
25993,25164,6.429,4.2741,0.0,0.0,0.0,1.0,0.0,dup
25993,24938,0.9343,0.0,0.0,0.0,1.0,1.0,0.0,dup
25993,24509,16.5123,21.6265,0.0,0.0,1.0,1.0,0.0,dup
25993,24192,15.9835,21.6265,0.0,0.0,1.0,1.0,0.0,dup
25993,23950,6.9785,5.9673,0.0,0.0,0.0,1.0,0.0,dup
25993,23899,4.2513,0.0,0.0,0.0,0.0,1.0,0.0,dup
25993,20198,1.3974,0.4365,0.0,0.0,0.0,1.0,0.0,dup
25993,19691,1.1511,0.0,0.0,0.0,0.0,1.0,0.0,dup
25993,19466,3.8527,0.0,0.0,0.0,1.0,1.0,0.0,dup
25993,12981,5.0666,1.1979,0.0,0.0,1.0,1.0,0.0,dup
25993,12420,4.3369,1.1549,0.0,0.0,1.0,1.0,0.3125,dup
25993,9045,2.4183,0.0,0.0,0.0,0.0,1.0,0.0,dup
25993,8902,3.26,2.8789,0.0,0.0,0.0,1.0,0.0,dup
25993,8103,4.3042,2.2281,0.0,0.0,1.0,1.0,0.0,dup
25993,6283,2.1852,0.0,0.0,0.0,0.0,1.0,0.0,dup
25993,4153,5.3892,2.2281,0.0,0.0,1.0,1.0,0.3846,dup
25993,3029,4.5369,0.0,0.0,0.0,0.0,1.0,0.0,dup
25993,3027,4.5369,0.0,0.0,0.0,1.0,1.0,0.0,dup
25993,1618,8.7329,5.3672,0.0,0.0,0.0,1.0,0.0,dup
25910,25908,22.7439,71.5069,0.0,0.0,1.0,1.0,0.0,dup
25878,25877,40.9374,72.6762,0.0,1.0,1.0,1.0,0.0,dup
25872,25679,6.6989,0.0,0.0,0.0,1.0,1.0,0.2,dup
25872,24017,5.609,0.6741,0.0,0.0,1.0,1.0,0.2,dup
25872,23534,4.8126,0.0,0.0,0.0,1.0,1.0,0.2,dup
25823,24975,32.89,87.7006,0.0,0.0,1.0,1.0,1.0,dup
25823,14222,3.6342,0.0,0.0,0.0,1.0,1.0,0.2,dup
25823,10880,7.095,1.6522,0.0,0.0,1.0,1.0,0.2,dup
25792,23940,15.1521,19.6435,0.0,1.0,1.0,1.0,0.0,dup
25760,20175,14.0357,20.2766,0.0,0.0,1.0,1.0,0.25,dup
25760,19109,28.7957,37.7648,0.0,0.0,1.0,1.0,0.25,dup
25679,24017,7.4487,1.4451,0.0,0.0,1.0,1.0,1.0,dup
25679,23534,7.3868,1.0288,0.0,0.0,1.0,1.0,1.0,dup
25639,25124,11.2124,6.662,0.0,1.0,1.0,1.0,0.0,dup
25574,21377,6.0489,0.0,0.0,0.0,0.0,1.0,0.0,dup
25574,20764,10.041,2.0115,0.0,0.0,0.0,1.0,0.0,dup
25516,25515,26.6771,50.7689,0.0,0.0,1.0,1.0,0.0,dup
25456,25270,2.3186,0.0,0.0,0.0,1.0,1.0,0.0,dup
25456,25164,2.4856,0.0,0.0,0.0,1.0,1.0,0.0,dup
25456,24938,3.4121,0.0,0.0,0.0,0.0,1.0,0.0,dup
25456,24509,4.0784,4.4641,0.0,0.0,0.0,1.0,0.0,dup
25456,24192,2.6979,0.0,0.0,0.0,0.0,1.0,0.0,dup
25456,23950,4.9702,0.0,0.0,0.0,1.0,1.0,0.0,dup
25456,23899,9.2198,3.0247,0.0,0.0,1.0,1.0,0.0,dup
25456,20198,1.7702,0.0,0.0,0.0,1.0,1.0,0.0,dup
25456,19691,3.4121,0.0,0.0,0.0,1.0,1.0,0.0,dup
25456,19466,2.3833,0.0,0.0,0.0,0.0,1.0,0.0,dup
25456,12981,7.7544,5.2568,0.0,0.0,0.0,1.0,0.0,dup
25456,12420,5.5325,2.0004,0.0,0.0,0.0,1.0,0.3125,dup
25456,9045,4.4166,0.0,0.0,0.0,1.0,1.0,0.0,dup
25456,8902,2.3186,0.0,0.0,0.0,1.0,1.0,0.0,dup
25456,8103,6.9578,0.0,0.0,0.0,0.0,1.0,0.0,dup
25456,6283,7.686,2.0004,0.0,0.0,1.0,1.0,0.0,dup
25456,4153,6.6431,2.7207,0.0,0.0,0.0,1.0,0.3846,dup
25456,3029,4.3516,2.2812,0.0,0.0,1.0,1.0,0.0,dup
25456,3027,4.3516,2.2812,0.0,0.0,0.0,1.0,0.0,dup
25456,1618,6.8357,2.7207,0.0,0.0,1.0,1.0,0.0,dup
25426,15722,5.6559,0.0,0.0,1.0,1.0,1.0,0.3125,dup
25388,23532,4.3558,0.7557,0.0,0.0,1.0,1.0,0.0,dup
25388,23082,4.2783,1.1129,0.0,0.0,1.0,1.0,0.0,dup
25313,19161,6.4624,2.0736,0.0,0.0,0.0,1.0,0.0,dup
25305,22975,6.4409,3.6831,0.0,0.0,1.0,1.0,0.0,dup
25270,25164,2.3058,0.0,0.0,0.0,1.0,1.0,0.0,dup
25270,24938,4.5776,2.7743,0.0,0.0,0.0,1.0,0.0,dup
25270,24509,1.8151,0.0,0.0,0.0,0.0,1.0,0.0,dup
25270,24192,1.4773,0.0,0.0,0.0,0.0,1.0,0.0,dup
25270,23950,4.2252,0.0,0.0,0.0,1.0,1.0,0.0,dup
25270,23899,7.2381,11.253,0.0,0.0,1.0,1.0,0.0,dup
25270,20198,2.4778,0.0,0.0,0.0,1.0,1.0,0.0,dup
