bugid,c1,c2,c3,c4,c5,c6
4735,6.0876,0.7583,2.7098,4.7488,0.3342,3.4406
4734,4.0209,0.0,1.9274,1.229,0.0,1.6648
4733,2.9573,0.6867,1.9709,1.7135,0.0,5.2836
4732,11.4119,0.0,1.2382,2.5466,1.4387,7.0004
4731,6.4227,5.0351,0.0,4.45,1.1379,3.2313
4730,6.3744,0.5953,3.3744,2.5785,0.6395,12.013
4729,2.6545,0.9638,3.6408,4.7654,0.9141,3.6544
4728,3.1146,0.7956,0.9198,1.0067,0.0,4.8453
4727,3.4001,1.4273,0.0,3.8162,1.6815,2.3889
4726,5.4144,0.0,1.1365,0.0,0.0,3.7442
4725,4.306,0.977,0.8645,3.7659,0.0,3.1747
4724,3.8411,0.0,3.7102,2.2302,3.3191,6.0657
4723,1.258,0.0,0.4932,1.253,0.0,3.2373
4722,7.6908,2.3212,3.3231,2.7145,1.2709,4.3291
4721,3.5734,0.4767,1.659,2.0055,0.3465,2.6893
4720,1.8659,2.6151,1.442,1.5821,0.0,2.6818
4719,2.6568,1.2124,0.802,2.0591,0.9467,2.4153
4718,1.8849,1.3276,2.8943,0.0,0.0,2.7811
4717,4.4214,6.4256,2.3332,5.8535,3.4816,6.0383
4716,4.2085,4.1257,3.3757,5.6429,4.5605,4.3359
4715,6.0176,0.0,3.8264,2.9592,0.3622,4.9352
4714,3.6317,1.0861,3.7799,3.6115,0.0,8.5372
4713,3.0252,0.0,2.7022,0.0,0.0,2.1533
4712,5.7466,1.627,2.2489,2.9477,1.6322,5.3788
4711,5.524,0.8214,0.0,0.8214,0.0,1.7318
4710,4.0384,0.295,2.5326,0.8889,1.1941,3.6779
4709,2.6298,1.1791,1.5522,1.9354,0.0,4.182
4708,3.1517,0.0,3.1064,0.6624,0.8818,4.2698
4707,2.4942,0.0,3.6803,1.2917,0.0,3.2759
4706,5.5629,1.3968,3.8642,6.2684,0.0,7.571
4705,0.9596,1.0354,0.509,0.509,0.0,1.1101
4704,4.6713,0.7185,0.7823,1.0939,0.0,2.7844
4703,4.3748,0.0,2.2991,0.8637,1.6326,4.5712
4702,1.2307,0.0,1.2307,2.7701,2.1657,3.9493
4701,3.4085,1.959,1.2619,2.6772,0.465,4.3085
4700,3.1281,0.0,2.8318,0.0,0.0,3.2665
4699,5.3711,1.4443,4.4739,3.0506,2.5594,7.7192
4698,4.4371,0.9565,3.1095,4.2445,0.0,4.1404
4697,2.9397,0.9279,1.735,7.4969,1.478,4.8175
4696,4.3042,1.7586,3.3297,2.1885,0.3067,3.5427
4695,3.7943,2.5104,1.1594,2.1588,0.6116,2.2689
4694,3.7723,0.0,3.4992,0.6492,4.5715,10.9011
4693,1.4186,0.0,1.4305,1.3242,1.9862,8.5119
4692,1.6698,0.8026,2.7667,2.8424,1.166,7.25
4691,3.6443,0.9143,0.9223,1.2325,0.0,1.7818
4690,0.9948,0.6184,0.1702,0.0,0.0,0.6184
4689,6.3634,1.3746,2.7148,3.4972,1.3537,6.1304
4688,0.7583,0.0,2.8224,1.0478,0.0,1.8953
4687,1.8255,0.0,3.75,1.3142,1.9347,5.6291
4686,2.8616,3.2501,1.7765,3.5022,0.0,5.0285
4685,2.4983,1.3184,0.0,2.5201,0.0,1.2966
4684,1.6182,0.0,0.792,1.3792,0.0,4.3251
4683,0.0,0.0,2.2176,0.0,0.0,1.9155
4682,6.5443,1.2847,5.0358,2.348,0.7616,3.69
4681,0.8784,1.1026,3.1436,4.1035,1.8314,4.9839
4680,1.9929,2.0028,1.0511,3.4499,0.9971,3.1422
4679,0.7825,1.4086,2.3382,0.0,1.6453,4.4592
4678,3.8646,1.0613,2.0945,3.4356,0.5907,4.5119
4676,4.5396,1.0297,1.6169,2.6773,0.0,8.8292
4675,2.8014,1.4478,0.9759,2.9905,1.0869,10.3543
4674,5.5362,1.3896,0.8533,2.7953,0.0,1.0139
4673,0.9631,0.0,0.0,0.0,0.0,1.5586
4672,4.6353,0.7367,2.5027,1.4325,0.0,1.8297
4671,2.9723,0.6835,0.0,0.6835,0.0,7.0587
4670,3.3963,0.0,2.1708,0.0,0.0,5.8173
4669,4.2768,1.9985,2.7421,4.284,1.3871,7.1143
4668,1.6251,0.9511,0.7909,0.0,1.5798,5.1543
4667,3.5023,1.2999,3.1754,0.0,1.3833,3.6361
4666,3.2077,2.5572,3.2618,5.2742,0.6308,4.9292
4665,1.2932,2.9909,0.0,3.678,0.0,4.553
4664,1.5196,3.015,2.7605,4.1821,1.1671,6.9684
4663,6.2948,1.1483,1.5737,4.5139,2.8029,2.0847
4662,0.0,1.4704,1.6076,1.4704,0.0,1.6076
4661,0.0,1.5873,0.0,1.5873,0.0,0.0
4660,0.0,1.4932,0.0,2.6825,1.2309,2.2648
4659,5.6466,0.651,2.6393,1.7016,1.867,2.8221
4658,3.4271,0.445,1.3536,2.75,0.7987,6.5125
4657,0.6242,0.0,1.0583,0.0,0.0,1.5102
4656,1.3042,0.0,2.4389,1.7406,0.9611,3.5666
4655,1.1001,1.0765,1.0765,2.9339,1.8337,3.9506
4654,2.2149,0.0,1.7633,5.1619,2.8979,4.7102
4653,3.6018,1.9213,1.5765,5.0903,4.1033,9.2194
4652,3.4174,1.6126,1.8088,3.0603,1.159,10.4494
4651,2.0463,0.8541,1.048,1.2059,0.0,2.3978
4650,0.6216,1.8343,4.2564,1.2666,1.9254,2.9234
4649,2.1304,1.8622,2.9907,3.4523,1.0659,1.7845
4648,4.6604,2.0317,1.6537,3.1109,0.2273,6.9436
4647,0.979,0.979,0.0,0.979,0.0,0.0
4646,4.4877,1.6425,2.8299,3.2667,1.062,7.7956
4645,2.6013,0.0,1.8536,2.4274,0.0,1.9343
4644,5.9962,0.0,4.1321,3.2286,2.2067,9.6319
4643,3.485,0.0,4.9241,2.4545,4.0729,5.1059
4642,5.1023,1.3358,1.8623,2.7474,2.2689,6.1327
4641,1.798,0.4086,0.0,0.4082,0.0,2.4072
4640,0.6691,0.0,0.7362,1.2355,0.8478,7.1428
4639,2.2585,1.0206,3.2152,1.7829,1.1824,9.0176
4638,2.8039,0.8446,2.5697,1.5028,0.7401,7.7291
4637,3.8032,1.3379,3.598,0.8618,0.8702,3.7737
4636,3.3457,3.2435,4.966,3.9376,4.2442,7.0349
4635,2.7415,1.499,3.0683,2.93,0.0,4.8507
4634,5.9269,1.6029,3.659,0.7479,0.7066,9.1698
4633,1.8098,1.1895,3.6409,1.1895,0.0,2.6228
4632,3.3348,2.6425,0.0,3.574,0.0,6.7623
4631,4.9921,1.3071,5.7753,3.5425,4.2289,9.26
4630,0.0,0.0,1.5525,0.0,1.0044,3.7583
4629,0.7407,0.0,0.0,2.0377,0.0,0.7166
4628,6.8992,2.7196,0.9295,1.9202,1.0477,2.976
4627,0.889,1.9969,3.0456,1.9969,0.6528,3.5007
4626,4.0167,0.0,1.3885,1.4924,1.3885,2.9535
4625,3.5971,0.0,4.5229,0.0,1.0429,6.9314
4624,2.5229,0.0,7.4545,0.0,0.8759,2.2287
4623,2.4217,0.0,2.6701,3.5466,3.1269,3.4086
4622,1.9361,0.0,3.9825,2.4919,2.7463,6.2991
4621,7.5457,0.8173,2.5362,6.5589,0.0,4.5164
4620,4.3395,0.0,2.6548,3.5955,0.9141,3.9054
4619,2.3243,1.0839,0.5823,1.6644,0.8062,1.5504
4618,2.1839,0.0,0.0,0.8617,0.0,3.2522
4617,7.4991,0.9761,3.6357,4.3496,0.9421,8.3387
4616,7.7134,2.4506,2.4377,1.8609,0.3138,9.8294
4615,1.7685,0.0,3.0738,1.7685,0.9323,6.8535
4614,5.0647,2.656,2.3892,8.0407,2.2393,7.2939
4613,3.5738,1.012,4.5134,6.0573,3.0257,5.7587
4612,4.1432,0.4844,7.5046,6.1598,0.0,7.966
4611,0.7943,0.0,1.0249,2.1002,0.0,3.6246
4610,4.8984,0.959,3.7766,1.9165,2.3116,9.5138
4609,10.6805,0.9038,7.2531,6.653,5.2487,10.5759
4608,5.2544,2.2039,4.5337,4.1522,1.485,5.7963
4607,2.3326,0.6139,2.0174,3.0654,0.0,2.8568
4606,3.3908,0.6064,1.6709,4.0071,0.0,9.0491
4605,3.8557,0.0,2.4263,3.6245,0.0,6.5753
4604,4.7838,1.0998,2.2175,3.584,1.9665,10.9451
4602,1.9626,2.3842,0.9223,3.5774,0.0,3.122
4601,7.1642,1.1644,6.9043,3.424,4.0159,8.7721
4600,8.1359,4.5651,5.2722,5.3899,2.3716,4.5636
4599,0.926,0.8335,0.4453,1.532,0.3999,5.0316
4598,1.6412,0.0,1.2205,1.6412,1.2205,1.6169
4597,1.1048,0.3696,2.2015,2.9372,0.1572,6.8298
4596,2.5225,3.2688,2.6526,3.2688,0.0,3.202
4595,2.6844,2.6448,2.1763,0.9122,2.5366,3.8897
4594,4.1399,1.0013,5.2645,5.3479,2.2976,5.3698
4593,0.9344,0.0,3.2952,0.0,0.0,1.1214
4592,2.7245,0.986,0.0,0.986,0.0,1.009
4591,5.0215,1.864,2.441,1.864,1.2327,5.4627
4590,4.2736,1.6919,3.6868,2.1917,1.6079,5.0564
4589,3.1833,1.5958,1.6908,2.6971,0.564,2.9148
4588,3.4023,3.091,0.6619,8.0045,1.5111,2.173
4586,2.1304,0.9158,1.1236,2.3787,1.0659,1.7845
4585,3.2826,1.1005,1.8672,2.7338,0.9803,3.0846
4584,5.088,0.0,1.9623,1.6173,2.3568,5.295
4583,3.2185,0.7903,1.8785,2.7935,0.0,3.0002
4582,4.8935,0.6908,4.0227,3.8094,2.0652,4.3533
4581,7.3426,2.5216,4.6448,7.1208,1.5618,8.3281
4580,4.718,2.9122,1.9345,4.4831,0.5525,9.6984
4579,1.7217,0.7186,1.5375,1.6704,0.0,2.6732
4578,4.5429,0.5672,1.7226,4.8584,0.0,4.9241
4577,4.4362,1.7783,3.8779,3.1813,0.5719,8.4738
4576,2.9242,1.301,3.708,4.6823,0.698,5.1886
4575,3.2131,0.0,3.4248,2.1892,0.0,6.9872
4574,3.5543,0.0,3.0087,2.0499,1.119,4.6336
4573,2.2739,1.2381,2.7736,0.5794,1.5077,2.0981
4572,2.8281,0.7302,3.8678,3.8117,0.7984,6.4388
4571,1.4053,0.0,2.7955,3.1112,1.1887,6.7609
4570,2.4399,2.9791,3.5309,2.124,0.0,3.3953
4569,1.9487,2.3565,3.3422,3.4971,3.1389,3.9649
4568,2.8211,4.4142,3.3451,4.3814,0.6015,4.2502
4567,2.5017,0.0,3.4256,0.3585,0.9328,6.2676
4566,4.9678,0.0,0.0,3.3344,1.343,6.3442
4565,0.9532,1.4363,0.0,1.4363,0.0,0.9532
4564,5.2615,2.2304,1.801,1.6975,0.7547,4.7894
4563,0.0,1.5416,1.3819,2.6845,0.0,2.242
4562,3.272,3.3483,0.0,7.217,0.0,4.0618
4561,5.6067,1.3141,4.5715,6.921,2.474,8.8313
4560,4.5291,1.8876,1.4773,0.0,0.6533,4.7868
4559,1.0014,0.0,5.0126,3.5555,1.1983,8.0355
4558,5.1371,0.7115,5.8371,1.6543,1.0418,4.4183
4557,0.6245,0.4785,1.3776,1.5812,0.3774,3.3924
4556,0.0,0.0,0.4833,2.193,0.4833,4.0189
4555,0.9522,2.092,1.298,4.3869,2.1015,7.4415
4554,3.8987,1.7365,1.628,4.1372,0.0,4.4006
4553,3.764,0.0,5.0874,3.0298,3.2058,11.1502
4552,2.2984,0.0,1.7487,1.085,1.085,2.351
4551,2.2363,0.0,1.806,2.9805,0.0,5.4214
4550,1.8427,0.0,1.0798,0.4673,1.3213,6.4534
4549,3.1241,1.6983,4.6762,4.4472,1.7834,7.21
4548,5.1834,0.0,3.7792,7.9948,0.4955,11.3085
4547,2.7392,0.0,3.4245,0.9403,0.4326,3.9404
4546,3.9936,2.084,2.8589,1.8119,0.0,5.4919
4544,5.321,1.2133,3.2884,1.7464,2.3747,10.295
4543,4.6603,3.1229,2.6184,4.9809,0.0,3.1385
4542,5.0643,2.0858,0.0,2.9473,0.0,4.9229
4541,8.7306,0.9118,4.2341,3.2904,1.5319,9.6346
4540,2.822,0.9871,2.3196,2.3797,0.6136,4.7819
4539,1.2932,1.4546,1.2704,2.3782,3.6486,6.1231
4538,2.7698,0.0,3.668,4.8153,1.282,5.7345
4537,3.0169,0.6019,1.489,3.3478,1.3284,4.2507
4536,8.4923,0.633,2.6358,3.0469,2.0132,6.1238
4535,4.8645,0.0,2.1998,1.7458,0.0,5.7196
4534,2.8538,0.0,4.4115,2.9904,0.6401,3.8884
4533,3.1698,1.7895,1.5437,4.9551,1.5437,5.806
4532,2.7167,0.0,1.1339,1.0805,0.0,1.1382
4531,4.1461,2.4125,0.0,0.0,0.0,1.5201
4530,2.2289,0.6643,1.4212,2.2369,0.6928,4.3642
4529,3.9636,0.6064,2.5004,2.8357,0.6325,3.8775
4528,4.6266,0.0,2.9963,2.5199,0.8641,7.9777
4527,0.9111,0.5774,0.2356,0.6428,0.0,3.5488
4526,2.0787,1.2233,1.5998,0.0,0.0,4.4025
4525,5.3993,2.2282,3.4237,4.5859,2.2575,9.7155
4524,6.3172,0.0,4.5738,2.1295,1.4803,8.347
4523,3.5918,0.0,0.7654,1.9288,0.0,1.9139
4522,5.5464,0.768,3.6546,5.8529,0.6888,4.5678
4521,3.5144,0.3913,1.3078,1.2741,0.0,5.1549
4520,3.4196,0.3626,1.262,2.181,2.5923,6.073
4519,4.1307,1.2729,5.4564,3.6043,5.0548,7.8106
4518,2.9898,1.5884,1.4897,0.6989,0.0,4.4483
4517,5.0635,1.068,1.2418,1.0676,1.2418,3.7896
4516,1.8195,2.3818,2.2757,2.5162,0.8401,2.752
4515,1.4274,0.0,1.9742,2.7129,0.5468,6.2629
4514,0.0,0.0,0.0,0.0,0.0,3.039
4513,3.6659,0.0,3.4678,3.4859,0.5493,6.6712
4512,2.7582,1.6034,0.6379,4.6052,0.0,3.8269
4511,8.4447,0.0,2.4148,0.0,0.0,2.5276
4510,5.9974,0.0,4.9622,6.3022,1.0625,9.7692
4509,2.0571,0.6679,2.9625,1.856,1.1881,2.9013
4508,1.2773,2.8049,0.7892,5.2211,0.0,3.5927
4507,3.2277,2.4562,1.0332,3.2509,0.0,4.0414
4506,0.7966,2.2764,2.1067,0.0,1.3101,1.4924
4505,2.7993,1.3919,5.245,4.9008,0.9613,7.1463
4504,1.6635,1.4708,2.2138,1.9743,0.0,2.9844
4503,3.1743,0.0,2.6259,2.6051,0.0,2.6886
4502,1.6911,0.0,1.8992,1.318,2.1825,2.3134
4501,4.8077,1.2555,1.5566,4.1647,0.9781,4.5598
4500,3.6639,0.0,0.0,3.6748,1.793,0.0
4499,2.6093,1.1885,2.7241,4.4406,1.3966,9.7089
4498,4.0031,1.6223,3.7279,2.3148,2.1215,2.1868
4497,2.3897,0.0,3.2023,2.7214,0.8927,7.4491
4496,1.7999,0.0,0.5686,2.4791,0.5686,6.2631
4495,8.5735,2.9032,2.3059,6.3904,2.6836,5.5948
4494,4.1065,0.8221,2.8394,2.9121,0.2988,4.6559
4493,2.347,0.0,0.9198,1.8571,0.0,0.9198
4492,3.6003,2.8905,3.6319,2.8905,0.0,5.5438
4491,5.8806,1.8448,2.9226,2.093,3.6026,2.2952
4490,0.9476,1.5415,0.5026,0.5026,0.0,4.0922
4489,4.2274,1.2085,1.6147,2.2577,0.0,4.6761
4488,4.1418,0.9909,3.5824,3.6549,1.5766,5.117
4487,3.7008,0.0,2.2852,0.0,0.0,4.5296
4486,2.9045,0.0,2.2242,4.0195,1.308,5.4777
4485,3.542,1.807,2.1985,3.2237,0.3,6.4911
4484,12.5765,2.3897,4.5489,2.3488,2.3075,4.3205
4483,4.5887,1.4647,3.2165,3.0539,3.1938,6.3142
4482,5.8451,1.18,4.9152,4.8102,0.6947,7.1534
4481,4.3534,2.4508,2.0276,2.2464,0.4778,1.3381
4480,2.1304,0.9158,1.1236,1.293,1.0659,1.7845
4479,7.015,0.0,1.7271,1.8201,1.2982,8.1214
4478,3.315,1.788,2.1446,6.0128,0.0,6.1185
4477,3.7585,1.8802,3.7533,0.536,3.8365,13.7331
4476,4.2568,0.0,2.6947,2.163,1.2099,5.2211
4475,4.3644,0.9508,0.0,3.2257,0.0,4.2689
4474,2.6188,0.0,2.0951,3.0092,1.6022,7.1382
4473,3.3086,0.9401,3.4201,2.4646,1.7277,4.3528
4472,0.0,0.0,0.0,1.4627,1.4627,2.4005
4471,3.7794,2.4286,1.1123,1.2893,3.9639,5.0712
4470,2.8435,2.9976,3.8668,5.3366,1.0828,7.2208
4469,5.5227,0.0,1.9602,1.7786,0.6072,4.1993
4468,1.6102,0.8548,4.031,0.8548,0.0,8.338
4467,4.1823,0.6953,0.0,3.4145,0.7702,0.9465
4466,2.3152,0.0,0.0,2.5081,2.0605,0.9494
4465,2.0555,0.3385,4.4959,1.0015,1.0977,6.6161
4464,3.0858,1.0696,3.6843,7.6493,4.0777,7.4
4463,2.8969,0.6893,1.8695,6.7929,3.467,5.3742
4462,3.3753,2.275,3.033,1.5272,1.2431,6.4019
4461,1.6809,3.3217,3.5441,2.7567,1.6809,3.3566
4460,2.4634,0.0,1.2953,0.0,1.2953,4.3768
4459,3.7348,0.9327,4.7234,1.8883,0.0,7.7177
4458,0.0,0.0,0.0,0.0,0.0,0.8847
4457,2.7736,0.0,7.4646,3.8841,0.0,3.95
4456,2.7736,0.0,7.4646,3.8841,0.0,3.95
4455,2.0135,1.0395,3.7642,3.1824,0.5481,0.0
4454,3.6746,0.435,2.9348,2.0672,1.0052,5.5047
4453,4.1782,1.2837,0.0,1.3754,0.0,3.9818
4452,3.9811,0.0,0.0,0.6283,0.0,4.8256
4451,5.4202,0.0,3.7594,1.6718,2.24,11.2137
4450,2.3162,0.164,0.9036,2.7397,0.3874,5.4166
4449,5.9968,0.0,2.4985,2.4736,0.5033,6.3837
4448,8.0111,0.0,2.5407,3.2928,0.3919,7.4148
4447,5.6077,1.3822,7.3478,2.016,1.5122,8.4674
4446,0.0,0.0,0.7436,0.0,0.0,2.6633
4445,1.0269,3.3186,0.0,2.2166,0.0,3.3946
4444,3.2929,0.288,4.1542,4.043,1.3871,7.0288
4443,1.7377,1.265,4.8526,1.0547,0.0,6.1278
4442,1.2961,0.8726,0.4031,5.9704,2.0115,2.2868
4441,3.8598,0.6308,3.2728,1.8574,1.8724,8.99
4440,3.5814,0.771,1.9124,2.7556,0.8974,4.7567
4439,2.7872,0.7269,1.4406,3.1905,0.846,3.4344
4438,7.4152,0.7859,2.4078,1.1096,1.518,1.9255
4437,2.1465,0.7659,1.8215,1.0813,1.8458,4.112
4436,4.5945,1.3542,2.8497,3.0934,1.7195,3.8892
4435,5.5452,0.0,3.9341,1.2494,0.0,3.2383
4434,2.5081,3.7336,2.9297,2.1717,2.1621,6.2291
4433,5.8556,0.8554,1.429,6.0012,3.6938,8.978
4432,4.3497,2.5955,2.6376,3.8772,1.604,3.9648
4431,4.7838,0.424,1.7057,4.3319,2.2729,8.7159
4430,1.8278,0.0,1.16,1.6304,0.0,5.6236
4429,2.9846,0.0,0.9287,2.29,0.0,4.4375
4428,8.3087,0.0,2.9391,3.0768,1.3082,3.8686
4427,3.0804,0.3396,1.9778,1.9679,0.1174,1.3898
4426,3.6372,0.0,2.1691,3.5012,0.8411,2.6249
4425,7.0037,0.5334,0.996,5.2631,0.4462,1.2147
4424,6.7456,0.9461,3.8704,2.7566,0.5788,5.459
4423,2.38,0.0,2.3894,1.8073,1.4048,6.3654
4422,5.2526,0.4836,0.607,2.0356,0.9582,6.7088
4421,2.8295,1.5228,2.9955,1.4858,0.3711,5.8655
4420,4.7074,0.0,3.9191,1.9969,1.798,7.8228
4419,3.5227,1.441,4.7418,2.7923,1.3277,5.2472
4418,0.0,0.0,1.3666,2.5362,2.8775,5.0088
4417,3.0262,0.0941,2.3231,1.1574,0.0617,4.2689
4416,6.1144,0.8765,1.5915,1.7236,3.7433,6.1144
4415,1.2886,0.7481,1.0301,7.4987,1.6325,4.1044
4414,3.1401,1.3295,1.798,3.0053,0.8902,3.955
4413,2.4494,2.3021,3.9872,1.1304,3.8859,3.7643
4412,2.3527,0.9122,2.8891,1.4407,1.5439,4.2463
4411,5.5101,0.0,1.8034,6.4543,0.9825,5.1138
4410,3.5155,0.6401,1.64,3.6093,0.0,5.0459
4409,7.0493,0.0,3.6083,0.8195,1.2523,1.8954
4408,6.4377,0.4403,3.2473,1.0366,1.2963,3.8389
4407,0.4941,0.4355,1.2121,0.0,0.4941,0.9842
4406,2.3809,2.9274,2.2138,1.8142,1.1825,0.6555
4405,6.0687,0.835,0.6194,2.3053,0.0,5.7384
4404,4.5196,2.1261,2.3055,4.0329,1.7476,2.2888
4403,6.8289,0.0,0.5408,1.4537,0.0,7.0924
4402,1.1019,0.0,0.0,1.1019,0.0,2.5101
4401,6.3898,0.0,2.0189,1.3807,0.0,5.3658
4400,4.3966,0.0,1.96,0.0,0.0,4.7402
4399,0.9993,0.0,1.9626,1.2263,1.9626,0.0
4398,5.1143,2.5371,3.6818,6.4693,2.6015,4.6013
4397,3.1936,0.787,2.143,0.787,0.0,3.9062
4396,3.6633,0.0,2.4601,1.8672,0.0,7.6038
4395,3.2468,0.0,1.3165,3.3156,2.3128,3.877
4394,3.0282,1.7276,3.3316,0.6513,1.3745,7.2068
4393,1.7632,0.0,4.0538,0.7476,0.0,7.8311
4392,0.0,0.0,0.0,0.0,0.0,3.7493
4391,2.0213,1.2268,0.7945,1.2268,0.0,0.7945
4390,2.0213,1.2268,0.7945,1.2268,0.0,0.7945
4389,8.0741,0.0,2.1802,1.3787,0.0,3.5382
4388,3.4181,0.0,6.4463,0.0,3.1239,5.4481
4387,5.4969,4.6599,3.0906,4.4201,3.4926,8.2859
4386,1.1887,1.0948,2.8687,1.1887,1.3114,3.7027
4385,5.0655,0.0,2.5219,1.0668,0.0,8.5836
4384,7.9141,2.4379,5.7095,3.9282,2.7827,12.2751
4383,0.6902,0.0,0.8931,0.0,0.7903,3.1296
4382,0.7049,0.0,1.5653,0.0,0.7712,5.2829
4381,1.169,0.5378,0.0,1.1014,0.0,1.7196
4380,2.8156,0.9158,2.7931,1.293,1.0659,2.4698
4379,3.9838,0.5959,1.3053,5.146,0.0,3.6349
4378,6.2989,0.0,0.7806,0.0,0.5166,4.4316
4377,6.2989,0.0,0.7806,0.0,0.5166,4.4316
4376,4.4105,0.7212,0.5012,5.45,1.7656,10.167
4375,3.7309,2.4673,1.2103,3.3749,3.2703,3.7112
4374,1.4079,0.6751,1.0972,0.9639,0.5942,2.3192
4373,2.6761,0.0,3.2022,1.501,0.0,5.4773
4372,4.5783,0.8591,2.8242,3.3357,1.0044,2.9714
4371,13.5803,0.0,2.5059,3.8952,2.1219,2.3784
4370,1.933,0.0,0.521,2.0759,1.7781,1.2571
4369,2.4793,2.5366,2.5669,9.6432,0.0,2.4793
4368,1.5505,1.0898,3.4343,3.7419,0.9075,3.6322
4367,2.7391,1.763,1.2282,3.7857,0.4331,6.7964
4366,3.5568,2.102,2.9366,2.6241,2.1884,4.5844
4365,6.5526,3.5994,3.1309,5.0661,1.4789,6.2885
4364,4.9851,0.0,1.5261,2.7253,1.5375,5.5675
4363,4.5247,1.8259,3.7079,2.2113,1.3629,7.434
4362,0.0,0.0,0.0,0.0,0.675,4.3006
4361,0.0,0.0,0.0,0.0,0.0,1.8626
4360,3.59,0.7902,1.6489,1.3857,0.0,3.6426
4359,11.193,1.0267,5.5353,0.7584,4.2613,1.9404
4358,0.6387,0.0,1.6582,1.5699,0.0,1.2996
4357,6.1818,1.079,1.5869,4.3125,2.926,7.2032
4356,2.0571,0.0,0.0,1.0899,0.0,0.9672
4355,2.6395,0.7936,3.0883,2.6993,0.9236,4.92
4354,3.2714,1.2113,0.3899,1.5545,0.0,3.7423
4353,1.8409,0.0,3.0285,2.1162,0.6969,4.3537
4352,4.906,0.0,0.5122,3.2869,0.0,5.9643
4351,3.4836,0.5446,2.5709,0.0,0.0,4.5336
4350,4.4484,0.5943,5.3635,1.9143,2.6642,4.7385
4349,0.8134,0.0,1.1368,0.6727,0.0,2.1152
4348,7.7701,0.0,4.4381,4.3735,0.5293,4.36
4347,2.5704,0.0,0.8467,2.0356,0.3914,1.3814
4346,3.7888,1.0413,4.4901,4.2007,1.9273,8.6789
4345,3.0116,0.6575,2.1817,2.2101,0.6971,4.8205
4344,3.3138,2.5442,3.153,3.219,0.9614,4.7867
4343,3.8318,0.0,1.5655,1.2987,0.0,5.2731
4342,2.4435,0.0,1.1327,0.8548,1.9142,3.224
4341,2.3129,0.5524,2.7252,1.0581,3.1515,6.0243
4340,5.2069,0.925,5.6665,3.1656,0.3895,1.0189
4339,1.779,0.0,2.0594,0.3699,0.3914,1.685
4338,4.3339,2.2664,4.0073,2.2563,1.9658,9.96
4337,1.4726,0.0,0.0,0.0,0.0,0.0
4336,3.895,2.1101,0.8521,5.6998,0.6221,3.6847
4335,4.9789,0.5368,3.9298,6.8795,2.2656,10.6129
4334,5.3639,0.0,3.5571,5.7318,0.6291,3.5702
4333,5.1519,0.7783,4.2313,5.0133,1.1085,3.3466
4332,3.3535,0.873,1.9902,0.873,0.6341,3.4248
4331,2.1732,2.7736,2.8179,2.4087,0.9486,3.4717
4330,4.7483,2.0933,1.9931,3.8137,2.2053,3.9965
4329,4.7483,2.0933,1.9931,3.8137,2.2053,3.9965
4328,3.603,0.745,0.8248,1.3844,0.0,4.1512
4327,1.1548,0.0,1.2764,0.0,2.3812,5.9779
4326,1.8507,2.7453,4.6186,4.4179,2.4781,3.0079
4325,5.3246,2.5,0.0,4.4489,0.0,4.6932
4324,2.0622,0.0,1.3472,1.3472,0.0,5.502
4323,5.6209,0.2674,4.1854,2.2834,1.853,9.5209
4322,4.6295,0.0,0.0,3.5798,1.592,2.514
4321,2.0525,0.6612,0.3458,1.8417,2.1706,2.2736
4320,3.5427,0.4393,8.603,5.9144,2.6011,6.8106
4319,5.718,4.6374,1.6098,4.7946,2.609,10.5233
4318,3.4039,1.0725,1.4764,1.0742,1.5294,4.2601
4317,3.2696,2.4664,2.738,4.4161,0.0,4.7107
4316,2.2157,1.7505,1.5121,2.5946,1.0283,4.8185
4315,2.2559,0.0,4.9395,1.2078,2.5807,5.3748
4314,2.0627,1.0643,1.6426,1.413,0.3285,6.467
4313,8.3557,0.8803,1.4918,1.83,1.5223,5.4575
4312,3.3324,0.7367,0.0,4.9175,0.0,0.0
4311,5.4737,0.0,0.5799,3.4234,1.0976,7.0768
4310,4.4358,0.0,3.6733,7.1045,3.1668,11.4427
4309,3.9704,2.2564,4.4783,3.2866,0.9664,5.961
4308,2.8813,1.0917,3.4232,3.7836,1.81,5.579
4307,0.8846,1.1473,0.0,1.3755,0.0,2.6511
4306,2.1136,0.7871,2.228,1.5798,1.7248,5.7412
4305,5.854,3.7542,2.231,3.5589,0.0,3.6344
4304,1.1037,0.0,2.9767,3.0901,0.6442,2.5297
4303,5.778,0.886,3.3843,1.9055,1.2169,8.367
4302,3.8847,2.8894,2.4251,1.4372,0.3559,3.1365
4301,6.1611,0.0,3.0715,1.31,1.0907,5.2897
4300,1.8506,0.4835,3.0918,1.1481,0.7501,2.4085
4299,4.924,0.0,3.4767,5.5543,0.0,4.6268
4298,4.7525,0.9913,3.188,2.3718,0.5744,10.5864
4297,4.3064,4.5625,4.6958,8.5278,3.1982,6.9974
4296,6.1015,1.463,0.995,0.5865,0.4086,2.8765
4295,6.7332,1.4392,6.137,2.8737,0.6318,5.1211
4294,6.0564,0.8372,3.5461,6.9879,2.8779,11.2015
4293,4.1327,0.8088,2.0121,2.6397,0.4512,2.3793
4292,3.1956,0.5351,3.51,3.1956,0.0,5.4827
4291,6.0969,3.0263,3.1967,4.1959,0.0,5.8026
4290,4.939,0.5721,3.2326,4.5129,4.8566,7.7722
